CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Rating,Exited,Geography,Gender
790.0,37.0,3.0,151290.16,1.0,0.0,1.0,172497.73,-2,1,Paris-France,Female
611.0,19.0,10.0,0.0,2.0,1.0,1.0,63831.2,-1,0,Paris-France,Female
724.0,40.0,4.0,109949.39,1.0,1.0,0.0,41268.65,2,0,Paris-France,Male
527.0,39.0,2.0,0.0,1.0,1.0,0.0,54865.83,-2,1,Paris-France,Male
596.0,32.0,2.0,166546.88,1.0,0.0,0.0,168035.56,4,0,Madrid-Spain,Male
687.0,54.0,2.0,0.0,2.0,1.0,1.0,60420.07,0,0,Madrid-Spain,Female
602.0,32.0,6.0,0.0,2.0,1.0,0.0,147963.07,0,0,Paris-France,Female
644.0,24.0,4.0,92760.55,1.0,1.0,0.0,35896.75,-1,1,Paris-France,Female
619.0,38.0,10.0,0.0,2.0,1.0,0.0,131768.43,4,0,Paris-France,Male
728.0,33.0,9.0,147004.34,1.0,1.0,0.0,64381.33,-3,1,Berlin-Germany,Male
686.0,36.0,2.0,0.0,2.0,1.0,1.0,63981.53,-3,0,Paris-France,Male
697.0,26.0,6.0,174902.57,1.0,1.0,0.0,91042.55,-4,0,Paris-France,Female
567.0,37.0,4.0,149961.97,1.0,1.0,1.0,142566.43,-3,0,Paris-France,Male
713.0,39.0,5.0,136815.26,2.0,0.0,1.0,170886.88,3,0,Berlin-Germany,Male
667.0,26.0,2.0,0.0,2.0,1.0,0.0,115566.57,4,0,Paris-France,Male
659.0,36.0,5.0,119547.46,2.0,1.0,0.0,116249.72,-2,0,Paris-France,Female
627.0,35.0,2.0,106856.46,2.0,0.0,1.0,132430.17,0,0,Berlin-Germany,Male
641.0,40.0,,91611.44,1.0,0.0,1.0,129892.92,-5,0,Paris-France,Male
735.0,41.0,3.0,136858.0,1.0,1.0,0.0,145562.62,-5,0,Madrid-Spain,Female
511.0,35.0,3.0,149726.08,1.0,1.0,0.0,52462.25,-2,0,Berlin-Germany,Male
641.0,38.0,9.0,129934.64,1.0,1.0,0.0,170821.43,-5,0,Madrid-Spain,Male
762.0,32.0,3.0,102703.62,2.0,1.0,1.0,185821.41,-3,0,Berlin-Germany,Male
607.0,37.0,7.0,0.0,2.0,1.0,0.0,129964.94,-3,0,Paris-France,Unknown
646.0,40.0,1.0,123697.56,1.0,1.0,1.0,177099.71,0,0,Berlin-Germany,Male
676.0,37.0,10.0,0.0,2.0,0.0,0.0,68894.13,4,0,Paris-France,Male
686.0,39.0,2.0,122524.61,1.0,1.0,0.0,88463.63,-4,1,Madrid-Spain,Female
665.0,42.0,5.0,0.0,2.0,0.0,0.0,667.66,-4,0,Paris-France,Male
757.0,36.0,9.0,0.0,1.0,1.0,1.0,4554.67,4,0,Paris-France,Male
587.0,36.0,,0.0,2.0,1.0,0.0,84421.34,-4,0,Paris-France,Male
588.0,30.0,9.0,0.0,2.0,0.0,1.0,,-1,0,Paris-France,Male
734.0,29.0,2.0,89039.9,1.0,0.0,1.0,107640.25,-2,0,Paris-France,Male
526.0,32.0,3.0,114590.58,2.0,0.0,0.0,75585.48,-2,0,Paris-France,Male
579.0,42.0,3.0,137560.38,2.0,1.0,1.0,85424.34,-5,0,Madrid-Spain,Female
539.0,29.0,2.0,0.0,2.0,1.0,1.0,26606.28,1,0,Madrid-Spain,Male
674.0,45.0,7.0,95331.83,1.0,1.0,0.0,109733.73,4,0,Madrid-Spain,Female
599.0,45.0,4.0,105957.44,1.0,1.0,0.0,144181.48,2,1,Berlin-Germany,Female
711.0,29.0,9.0,,1.0,1.0,0.0,166588.31,3,0,Paris-France,Male
807.0,56.0,6.0,130924.75,2.0,1.0,1.0,85547.33,2,0,Paris-France,Male
619.0,43.0,7.0,0.0,2.0,1.0,0.0,19264.33,-4,0,Paris-France,Female
628.0,38.0,8.0,0.0,2.0,1.0,0.0,62634.43,4,0,Paris-France,Male
729.0,52.0,1.0,102025.72,2.0,0.0,1.0,1801.49,2,1,Berlin-Germany,Male
598.0,27.0,4.0,0.0,2.0,0.0,1.0,169862.93,-1,0,Madrid-Spain,Female
569.0,40.0,1.0,0.0,1.0,1.0,1.0,129891.66,-5,1,Paris-France,Female
709.0,36.0,9.0,153548.11,1.0,1.0,0.0,77965.44,4,0,Madrid-Spain,Unknown
758.0,41.0,4.0,0.0,,0.0,0.0,108500.66,0,0,Madrid-Spain,Male
639.0,37.0,8.0,117438.92,2.0,1.0,0.0,138021.36,-4,0,Berlin-Germany,Male
681.0,45.0,6.0,135290.22,1.0,0.0,0.0,65611.01,-1,0,Paris-France,Male
619.0,32.0,4.0,148384.64,1.0,1.0,1.0,121207.66,-4,0,Paris-France,Male
756.0,38.0,4.0,0.0,2.0,1.0,1.0,93844.88,-3,0,Paris-France,Male
635.0,42.0,4.0,0.0,1.0,0.0,0.0,167682.37,2,0,Paris-France,Female
581.0,31.0,10.0,0.0,2.0,1.0,1.0,104889.2,-4,0,Madrid-Spain,Male
561.0,29.0,6.0,0.0,2.0,0.0,0.0,87771.06,-5,0,Paris-France,Male
716.0,29.0,4.0,0.0,2.0,0.0,1.0,139410.01,-1,0,Paris-France,Male
636.0,39.0,3.0,118336.14,1.0,1.0,0.0,184691.77,2,1,Paris-France,Female
595.0,30.0,9.0,130682.11,2.0,1.0,0.0,57862.88,3,0,Berlin-Germany,Female
722.0,24.0,8.0,0.0,1.0,1.0,1.0,103970.58,1,0,Paris-France,Female
648.0,42.0,5.0,141525.55,2.0,1.0,1.0,171463.83,-2,0,Berlin-Germany,Female
652.0,42.0,7.0,0.0,2.0,1.0,0.0,146041.45,3,0,Paris-France,Male
646.0,41.0,7.0,0.0,2.0,1.0,1.0,145537.76,4,1,Paris-France,Male
539.0,36.0,2.0,93716.33,1.0,,1.0,163524.17,0,0,Paris-France,Male
665.0,45.0,5.0,160389.82,,0.0,0.0,183542.08,3,1,Paris-France,Female
771.0,50.0,3.0,105229.72,1.0,1.0,0.0,16281.68,-4,1,Berlin-Germany,Male
681.0,38.0,8.0,106967.18,2.0,1.0,1.0,20289.13,-4,0,Berlin-Germany,Female
708.0,35.0,6.0,0.0,2.0,1.0,1.0,138360.29,-4,0,Madrid-Spain,Female
711.0,38.0,7.0,0.0,1.0,1.0,0.0,9972.64,4,1,Madrid-Spain,Female
597.0,33.0,0.0,0.0,2.0,0.0,0.0,184524.74,-3,0,Paris-France,Female
669.0,35.0,4.0,151762.76,1.0,,0.0,171036.05,-1,0,Berlin-Germany,Male
735.0,43.0,10.0,0.0,2.0,1.0,1.0,152917.17,1,0,Paris-France,Male
748.0,34.0,5.0,90547.94,1.0,1.0,1.0,121261.0,4,0,Paris-France,Female
677.0,45.0,9.0,122933.13,1.0,1.0,0.0,52876.61,2,1,Berlin-Germany,Female
679.0,27.0,9.0,126679.69,2.0,1.0,0.0,146680.28,-5,0,Berlin-Germany,Male
633.0,,7.0,0.0,1.0,1.0,0.0,163427.18,4,1,Paris-France,Female
641.0,31.0,,153316.14,1.0,1.0,0.0,59927.99,-2,1,Madrid-Spain,Male
729.0,39.0,6.0,0.0,2.0,1.0,1.0,160529.71,-2,0,Madrid-Spain,Female
588.0,38.0,4.0,133744.26,1.0,1.0,1.0,68815.05,4,0,Paris-France,Male
637.0,32.0,3.0,117700.23,2.0,1.0,1.0,86619.41,-2,0,Berlin-Germany,Male
684.0,38.0,4.0,0.0,2.0,0.0,0.0,86022.09,1,0,Paris-France,Male
669.0,43.0,4.0,148481.09,1.0,0.0,1.0,130529.13,-2,1,Paris-France,Female
711.0,42.0,5.0,131581.56,2.0,1.0,1.0,178291.05,-5,0,Berlin-Germany,Male
576.0,29.0,9.0,109832.41,1.0,1.0,1.0,115186.71,-5,0,Berlin-Germany,Female
495.0,30.0,2.0,139810.34,2.0,1.0,1.0,152417.79,-2,0,Madrid-Spain,Male
686.0,46.0,5.0,115062.61,1.0,0.0,1.0,165574.54,0,0,Berlin-Germany,Female
584.0,37.0,,0.0,2.0,1.0,0.0,147600.54,-5,0,Paris-France,Female
646.0,,9.0,0.0,,1.0,0.0,53311.29,4,0,Paris-France,Male
616.0,36.0,5.0,0.0,2.0,1.0,1.0,,1,0,Paris-France,Male
686.0,35.0,8.0,146606.6,1.0,1.0,1.0,79146.36,-2,0,Paris-France,Female
664.0,50.0,7.0,125608.72,1.0,1.0,0.0,122073.48,-4,0,Paris-France,Male
571.0,41.0,1.0,141786.78,1.0,1.0,1.0,44220.4,-2,0,Berlin-Germany,Female
554.0,35.0,8.0,0.0,2.0,0.0,0.0,146411.5,1,0,Paris-France,Male
642.0,36.0,2.0,124495.98,2.0,1.0,0.0,57904.22,3,0,Paris-France,Female
669.0,35.0,1.0,0.0,2.0,1.0,1.0,102665.96,-1,0,Paris-France,Female
599.0,42.0,2.0,0.0,2.0,0.0,1.0,116957.6,4,0,Paris-France,Male
632.0,,4.0,147832.15,1.0,1.0,0.0,101319.76,0,1,Paris-France,Female
590.0,36.0,2.0,141553.43,1.0,0.0,1.0,158045.99,-4,0,Madrid-Spain,Male
641.0,,6.0,0.0,2.0,0.0,0.0,,1,0,Paris-France,Female
666.0,25.0,6.0,99812.88,2.0,0.0,1.0,158668.87,-2,0,Madrid-Spain,Male
571.0,41.0,8.0,0.0,1.0,1.0,0.0,63736.17,0,0,Paris-France,Unknown
705.0,30.0,1.0,0.0,1.0,1.0,0.0,172363.55,-3,1,Paris-France,Male
728.0,35.0,5.0,117849.57,,1.0,1.0,126423.57,1,0,Berlin-Germany,Male
703.0,46.0,8.0,0.0,,1.0,1.0,6078.93,-5,1,Paris-France,Female
646.0,28.0,3.0,142400.27,1.0,1.0,1.0,141453.96,-5,0,Paris-France,Female
599.0,37.0,7.0,0.0,2.0,1.0,0.0,80134.65,-4,0,Paris-France,Male
632.0,63.0,7.0,181110.13,2.0,1.0,1.0,178291.09,4,0,Paris-France,Female
605.0,42.0,2.0,0.0,2.0,1.0,0.0,121485.1,1,0,Madrid-Spain,Male
584.0,36.0,4.0,0.0,2.0,1.0,1.0,96660.76,-5,0,Paris-France,Male
739.0,47.0,3.0,,1.0,1.0,0.0,183572.39,3,1,Paris-France,Female
628.0,,8.0,0.0,2.0,1.0,1.0,158043.11,-2,0,Paris-France,Female
538.0,40.0,9.0,122314.5,1.0,1.0,1.0,149535.44,4,1,Berlin-Germany,Male
807.0,24.0,4.0,0.0,2.0,1.0,0.0,175070.58,4,0,Madrid-Spain,Unknown
775.0,31.0,0.0,0.0,2.0,1.0,0.0,148527.56,1,0,Paris-France,Female
692.0,40.0,7.0,0.0,2.0,1.0,1.0,152235.21,-3,0,Paris-France,Male
731.0,37.0,10.0,0.0,2.0,1.0,1.0,15039.41,3,0,Paris-France,Female
651.0,42.0,4.0,0.0,1.0,1.0,0.0,11710.4,-3,1,Madrid-Spain,Female
554.0,40.0,4.0,124922.21,1.0,0.0,0.0,79871.02,-3,1,Berlin-Germany,Unknown
658.0,26.0,1.0,0.0,2.0,0.0,1.0,45610.63,3,0,Paris-France,Unknown
673.0,24.0,8.0,0.0,2.0,0.0,1.0,178752.73,-2,0,Paris-France,Unknown
629.0,52.0,1.0,91956.39,1.0,0.0,1.0,119400.01,-1,1,Madrid-Spain,Female
837.0,42.0,6.0,110942.9,1.0,0.0,0.0,172576.43,-4,1,Paris-France,Female
567.0,33.0,9.0,0.0,2.0,1.0,1.0,108008.05,-3,0,Paris-France,Male
643.0,46.0,7.0,114354.95,1.0,1.0,1.0,139919.38,-2,1,Berlin-Germany,Male
699.0,36.0,3.0,135095.47,1.0,1.0,1.0,143668.58,0,0,Paris-France,Male
506.0,35.0,6.0,0.0,2.0,1.0,1.0,62389.35,3,0,Paris-France,Male
733.0,29.0,7.0,148045.43,1.0,1.0,1.0,161647.12,-3,0,Madrid-Spain,Male
773.0,23.0,1.0,0.0,2.0,1.0,1.0,56905.38,-1,0,Paris-France,Male
648.0,40.0,7.0,0.0,2.0,0.0,0.0,57764.65,-1,1,Madrid-Spain,Male
611.0,41.0,2.0,0.0,2.0,1.0,0.0,69531.22,2,0,Paris-France,Male
571.0,30.0,10.0,0.0,2.0,1.0,1.0,75764.63,-1,0,Madrid-Spain,Male
706.0,25.0,,153739.16,1.0,0.0,1.0,47848.56,1,1,Berlin-Germany,Unknown
645.0,35.0,2.0,0.0,2.0,1.0,1.0,6057.81,-2,0,Paris-France,Male
648.0,38.0,4.0,0.0,,0.0,1.0,64731.9,0,1,Paris-France,Male
668.0,31.0,9.0,0.0,1.0,1.0,0.0,159585.61,-3,0,Paris-France,Male
699.0,37.0,2.0,0.0,2.0,1.0,1.0,182364.21,4,0,Madrid-Spain,Male
850.0,37.0,4.0,0.0,2.0,0.0,,60905.51,3,0,Paris-France,Male
706.0,46.0,5.0,92219.21,2.0,1.0,0.0,86190.34,2,0,Madrid-Spain,Unknown
691.0,40.0,5.0,0.0,1.0,0.0,0.0,162878.96,4,0,Paris-France,Male
637.0,24.0,10.0,0.0,2.0,1.0,1.0,142518.62,0,0,Madrid-Spain,Female
621.0,32.0,10.0,135067.52,1.0,0.0,1.0,133831.37,-1,0,Berlin-Germany,Female
535.0,49.0,3.0,0.0,1.0,0.0,0.0,61820.41,-5,0,Paris-France,Unknown
706.0,31.0,3.0,113743.37,1.0,1.0,0.0,67976.57,-1,0,Paris-France,Male
712.0,,8.0,149117.71,2.0,0.0,0.0,100995.99,4,0,Berlin-Germany,Male
592.0,46.0,2.0,0.0,1.0,1.0,0.0,120105.61,2,1,Paris-France,Female
678.0,35.0,5.0,142526.88,2.0,1.0,0.0,173486.39,-1,0,Berlin-Germany,Male
802.0,26.0,8.0,146587.3,2.0,1.0,0.0,152797.4,-3,0,Paris-France,Male
726.0,34.0,0.0,0.0,2.0,1.0,1.0,116911.13,-5,0,Paris-France,Male
561.0,28.0,7.0,0.0,2.0,0.0,1.0,7797.01,4,0,Paris-France,Female
718.0,41.0,1.0,118699.45,1.0,1.0,1.0,172097.95,-3,0,Madrid-Spain,Female
664.0,39.0,8.0,0.0,2.0,1.0,0.0,49405.93,3,0,Paris-France,Male
682.0,39.0,1.0,0.0,2.0,1.0,1.0,103908.49,4,0,Paris-France,Male
727.0,39.0,2.0,0.0,2.0,1.0,1.0,87067.73,0,0,Paris-France,Female
485.0,,2.0,101286.11,1.0,1.0,1.0,128891.71,4,0,Paris-France,Male
684.0,,7.0,0.0,2.0,1.0,0.0,88890.75,-2,0,Madrid-Spain,Female
739.0,43.0,0.0,0.0,2.0,1.0,0.0,154908.52,-2,0,Paris-France,Male
850.0,52.0,8.0,133944.5,1.0,1.0,1.0,103499.77,2,1,Paris-France,Male
482.0,34.0,8.0,0.0,2.0,,0.0,78560.64,1,0,Paris-France,Female
543.0,33.0,4.0,0.0,2.0,0.0,1.0,,4,0,Paris-France,Male
633.0,38.0,1.0,0.0,2.0,0.0,1.0,182053.42,-4,0,Paris-France,Female
689.0,39.0,7.0,0.0,1.0,1.0,0.0,155870.82,0,1,Madrid-Spain,Male
735.0,42.0,2.0,0.0,,1.0,1.0,162868.41,4,0,Paris-France,Female
648.0,43.0,3.0,0.0,,0.0,0.0,170112.44,-5,0,Paris-France,Female
644.0,31.0,6.0,95441.27,1.0,0.0,1.0,93718.16,-5,0,Paris-France,Female
744.0,40.0,3.0,0.0,2.0,1.0,1.0,148527.56,3,0,Paris-France,Female
751.0,58.0,5.0,0.0,,0.0,1.0,97628.08,-3,1,Paris-France,Male
683.0,,0.0,112572.53,1.0,1.0,1.0,105570.79,-5,0,Berlin-Germany,Male
705.0,37.0,5.0,160132.64,2.0,0.0,1.0,59668.18,-2,0,Paris-France,Female
741.0,43.0,5.0,127837.54,1.0,0.0,,101089.76,-1,1,Paris-France,Male
763.0,31.0,4.0,0.0,2.0,0.0,0.0,82709.53,2,0,Paris-France,Male
587.0,40.0,3.0,0.0,2.0,1.0,0.0,126796.69,-3,0,Paris-France,Female
652.0,33.0,9.0,114510.85,1.0,1.0,1.0,126143.23,-3,0,Paris-France,Male
811.0,38.0,9.0,0.0,2.0,1.0,0.0,140173.17,-4,0,Paris-France,Male
422.0,54.0,,0.0,2.0,1.0,1.0,7166.71,-1,0,Paris-France,Unknown
562.0,40.0,8.0,138120.48,1.0,1.0,1.0,130789.6,-2,0,Paris-France,Unknown
504.0,43.0,9.0,152347.01,1.0,1.0,0.0,61602.42,3,1,Paris-France,Unknown
758.0,46.0,5.0,0.0,2.0,1.0,0.0,159928.17,-2,0,Madrid-Spain,Female
579.0,37.0,5.0,0.0,1.0,1.0,1.0,116816.28,-1,0,Paris-France,Female
706.0,38.0,8.0,112889.91,1.0,1.0,1.0,6723.66,1,0,Paris-France,Male
629.0,48.0,7.0,127735.24,,1.0,1.0,118023.7,3,0,Berlin-Germany,Female
646.0,34.0,8.0,133050.97,1.0,1.0,1.0,136329.96,-5,0,Paris-France,Female
628.0,37.0,9.0,71996.29,1.0,1.0,1.0,34857.46,-4,0,Paris-France,Unknown
628.0,42.0,1.0,0.0,2.0,1.0,1.0,171922.71,-1,0,Madrid-Spain,Female
705.0,36.0,,0.0,2.0,1.0,1.0,54726.43,-1,0,Madrid-Spain,Female
739.0,50.0,8.0,0.0,2.0,1.0,1.0,93767.28,3,0,Madrid-Spain,Unknown
729.0,34.0,8.0,0.0,2.0,0.0,1.0,121311.12,-5,0,Paris-France,Male
726.0,32.0,7.0,0.0,2.0,1.0,1.0,152290.61,2,0,Paris-France,Male
615.0,47.0,1.0,121405.04,1.0,0.0,0.0,132770.11,-5,1,Berlin-Germany,Female
594.0,32.0,3.0,122964.88,2.0,1.0,0.0,112366.98,-4,0,Berlin-Germany,Female
741.0,24.0,2.0,99441.21,1.0,1.0,0.0,172749.72,-2,1,Paris-France,Female
711.0,54.0,2.0,144848.74,2.0,1.0,1.0,53843.71,-1,0,Berlin-Germany,Female
633.0,42.0,5.0,0.0,1.0,1.0,1.0,56865.62,-3,0,Paris-France,Unknown
682.0,40.0,8.0,117879.35,1.0,1.0,0.0,93839.3,3,0,Madrid-Spain,Male
725.0,29.0,6.0,98684.15,1.0,0.0,0.0,133720.57,4,1,Paris-France,Male
516.0,38.0,9.0,0.0,2.0,1.0,0.0,141796.39,-2,0,Paris-France,Female
836.0,39.0,5.0,166733.92,2.0,1.0,0.0,14279.44,2,0,Madrid-Spain,Female
850.0,35.0,1.0,0.0,2.0,0.0,0.0,52449.04,2,0,Madrid-Spain,Male
738.0,42.0,10.0,131365.37,1.0,0.0,0.0,48226.76,1,1,Berlin-Germany,Male
741.0,33.0,1.0,153946.54,1.0,1.0,0.0,72951.94,2,0,Paris-France,Male
652.0,33.0,4.0,0.0,1.0,1.0,1.0,182726.83,3,0,Paris-France,Male
554.0,55.0,9.0,99685.06,1.0,0.0,1.0,114474.98,0,1,Madrid-Spain,Female
678.0,41.0,8.0,0.0,2.0,1.0,1.0,97734.3,-4,0,Paris-France,Male
538.0,38.0,8.0,88758.95,1.0,0.0,0.0,28226.15,3,0,Paris-France,Female
573.0,32.0,2.0,160777.9,1.0,1.0,1.0,149536.15,0,0,Berlin-Germany,Male
705.0,39.0,2.0,111525.02,1.0,1.0,0.0,199484.96,-1,1,Paris-France,Male
738.0,36.0,5.0,0.0,2.0,0.0,1.0,93739.71,4,0,Madrid-Spain,Male
726.0,34.0,7.0,0.0,2.0,1.0,0.0,182336.45,4,0,Paris-France,Male
590.0,29.0,3.0,0.0,1.0,1.0,0.0,133535.99,-2,0,Madrid-Spain,Male
692.0,,10.0,,2.0,1.0,1.0,161241.65,2,0,Berlin-Germany,Male
593.0,53.0,10.0,118537.47,1.0,0.0,1.0,117038.96,-2,1,Paris-France,Male
631.0,33.0,5.0,0.0,2.0,1.0,1.0,,-1,0,Paris-France,Female
584.0,37.0,5.0,134171.8,1.0,1.0,1.0,70618.0,-3,0,Berlin-Germany,Female
691.0,37.0,7.0,149405.18,1.0,1.0,0.0,146411.41,1,1,Paris-France,Male
714.0,40.0,9.0,0.0,1.0,0.0,1.0,1050.33,-1,0,Madrid-Spain,Male
492.0,34.0,2.0,0.0,2.0,1.0,1.0,148528.24,-4,0,Paris-France,Male
730.0,23.0,5.0,0.0,2.0,0.0,1.0,77330.35,-3,0,Paris-France,Female
595.0,45.0,8.0,0.0,2.0,1.0,1.0,173599.38,0,0,Paris-France,Male
597.0,32.0,4.0,0.0,2.0,0.0,1.0,158049.9,0,0,Paris-France,Male
695.0,35.0,10.0,112949.71,,1.0,0.0,125083.09,3,0,Berlin-Germany,Female
572.0,38.0,2.0,119654.05,2.0,1.0,0.0,54954.51,-3,0,Paris-France,Male
629.0,41.0,4.0,0.0,1.0,1.0,1.0,16447.6,-1,0,Madrid-Spain,Female
498.0,31.0,5.0,139432.53,1.0,1.0,1.0,162453.33,-3,1,Berlin-Germany,Female
695.0,30.0,9.0,0.0,2.0,1.0,1.0,96444.88,-4,0,Paris-France,Male
554.0,45.0,9.0,0.0,1.0,1.0,1.0,82696.84,2,1,Paris-France,Male
575.0,45.0,3.0,156864.2,1.0,0.0,1.0,88890.05,2,0,Paris-France,Unknown
632.0,35.0,2.0,0.0,2.0,1.0,0.0,181918.26,-1,0,Paris-France,Male
645.0,44.0,5.0,171937.27,1.0,1.0,0.0,171762.87,-1,1,Madrid-Spain,Female
562.0,52.0,7.0,114091.82,1.0,1.0,1.0,103392.8,-5,0,Paris-France,Female
652.0,33.0,0.0,122922.23,2.0,1.0,1.0,172576.51,0,0,Berlin-Germany,Male
535.0,33.0,3.0,133040.32,1.0,1.0,1.0,110299.78,-4,0,Paris-France,Male
659.0,35.0,8.0,122471.09,1.0,1.0,0.0,103557.85,4,0,Paris-France,Female
679.0,34.0,1.0,141787.96,2.0,1.0,1.0,140139.17,3,0,Berlin-Germany,Female
677.0,46.0,,,2.0,1.0,0.0,,3,1,Paris-France,Female
623.0,36.0,4.0,0.0,2.0,1.0,1.0,131768.98,-4,0,Madrid-Spain,Male
554.0,49.0,8.0,111729.47,1.0,0.0,1.0,146652.07,1,1,Berlin-Germany,Male
646.0,39.0,1.0,0.0,2.0,0.0,1.0,,4,0,Paris-France,Female
593.0,34.0,6.0,0.0,2.0,1.0,0.0,80190.72,-1,0,Paris-France,Unknown
611.0,46.0,8.0,100812.33,1.0,0.0,1.0,147358.27,2,0,Paris-France,Female
591.0,44.0,8.0,0.0,1.0,1.0,1.0,131299.65,-4,1,Paris-France,Female
615.0,29.0,9.0,0.0,2.0,1.0,0.0,176913.87,-5,0,Paris-France,Male
562.0,31.0,,116120.19,2.0,1.0,1.0,,2,0,Berlin-Germany,Female
714.0,22.0,6.0,0.0,2.0,1.0,1.0,91711.66,0,0,Madrid-Spain,Male
736.0,46.0,4.0,128504.76,1.0,1.0,1.0,173870.39,-3,1,Berlin-Germany,Female
682.0,38.0,1.0,125566.9,1.0,0.0,1.0,121504.18,-3,0,Berlin-Germany,Male
683.0,36.0,6.0,0.0,2.0,0.0,0.0,140800.32,4,0,Paris-France,Male
634.0,35.0,5.0,0.0,1.0,1.0,1.0,131284.99,-3,0,Paris-France,Female
573.0,34.0,9.0,0.0,2.0,1.0,0.0,156424.4,-4,0,Paris-France,Female
656.0,,3.0,122723.5,1.0,1.0,0.0,166777.97,4,0,Paris-France,Unknown
776.0,36.0,6.0,0.0,1.0,1.0,1.0,63908.86,-1,0,Madrid-Spain,Male
723.0,51.0,1.0,148493.89,1.0,1.0,,1099.95,1,1,Madrid-Spain,Male
588.0,37.0,7.0,89588.19,1.0,1.0,1.0,72950.97,-3,0,Paris-France,Male
693.0,35.0,4.0,0.0,2.0,1.0,0.0,141364.27,-3,0,Madrid-Spain,Male
576.0,34.0,7.0,132906.88,1.0,0.0,0.0,149384.43,-5,0,Berlin-Germany,Unknown
749.0,32.0,6.0,0.0,1.0,0.0,0.0,82970.25,3,1,Paris-France,Female
604.0,53.0,8.0,144453.75,2.0,1.0,0.0,190998.96,2,0,Paris-France,Male
584.0,36.0,3.0,0.0,1.0,1.0,1.0,182738.0,2,1,Madrid-Spain,Male
592.0,,3.0,,1.0,1.0,1.0,153810.41,2,0,Paris-France,Unknown
635.0,33.0,7.0,0.0,2.0,0.0,1.0,178067.33,-5,0,Paris-France,Male
650.0,40.0,0.0,0.0,2.0,1.0,1.0,59237.72,-4,0,Madrid-Spain,Male
793.0,41.0,,134571.5,1.0,1.0,1.0,38315.04,4,0,Paris-France,Male
712.0,31.0,9.0,0.0,2.0,1.0,1.0,76254.83,-3,0,Madrid-Spain,Female
627.0,,1.0,132759.8,1.0,1.0,1.0,78899.22,2,0,Madrid-Spain,Male
635.0,35.0,6.0,126729.41,2.0,1.0,1.0,36249.76,0,0,Madrid-Spain,Male
693.0,57.0,2.0,0.0,2.0,1.0,0.0,82815.93,0,0,Paris-France,Male
850.0,38.0,2.0,133483.74,2.0,1.0,,93617.13,2,0,Paris-France,Male
850.0,37.0,5.0,131063.58,1.0,1.0,1.0,115789.6,-4,0,Paris-France,Male
703.0,58.0,2.0,0.0,2.0,0.0,1.0,51345.39,3,0,Madrid-Spain,Male
633.0,40.0,8.0,0.0,,1.0,0.0,178752.68,0,0,Paris-France,Male
678.0,36.0,3.0,140937.81,1.0,0.0,0.0,117060.2,-4,0,Paris-France,Female
709.0,57.0,10.0,0.0,1.0,0.0,1.0,70529.0,-3,1,Madrid-Spain,Female
650.0,22.0,1.0,0.0,,1.0,1.0,155872.82,-5,0,Paris-France,Male
586.0,35.0,2.0,106938.11,2.0,1.0,1.0,170122.22,-1,0,Berlin-Germany,Male
666.0,20.0,7.0,0.0,2.0,1.0,1.0,99792.82,-2,0,Paris-France,Male
817.0,,0.0,110624.99,1.0,1.0,0.0,137784.25,1,1,Berlin-Germany,Male
704.0,29.0,1.0,0.0,2.0,1.0,0.0,160819.19,-3,0,Paris-France,Male
619.0,23.0,5.0,0.0,2.0,1.0,0.0,121365.63,0,0,Paris-France,Male
850.0,53.0,9.0,136674.51,1.0,0.0,1.0,167522.19,0,1,Berlin-Germany,Male
613.0,62.0,1.0,0.0,1.0,1.0,1.0,88878.15,1,0,Paris-France,Unknown
583.0,30.0,7.0,0.0,2.0,,0.0,106390.01,3,0,Paris-France,Male
681.0,24.0,1.0,125726.38,2.0,0.0,0.0,62442.38,0,0,Berlin-Germany,Male
584.0,28.0,9.0,0.0,1.0,0.0,0.0,85877.48,-2,0,Paris-France,Male
588.0,31.0,1.0,96659.64,1.0,1.0,0.0,1539.21,-3,0,Madrid-Spain,Male
714.0,27.0,6.0,127637.42,1.0,1.0,1.0,69055.37,2,0,Paris-France,Male
695.0,,5.0,0.0,2.0,1.0,0.0,162501.44,4,0,Paris-France,Male
731.0,39.0,9.0,0.0,4.0,1.0,0.0,176730.02,-2,1,Paris-France,Male
655.0,32.0,2.0,0.0,2.0,1.0,0.0,140579.17,0,0,Madrid-Spain,Male
635.0,28.0,1.0,98894.39,,1.0,1.0,9596.4,-5,0,Paris-France,Female
709.0,32.0,4.0,90544.0,2.0,1.0,1.0,133692.63,-5,0,Berlin-Germany,Female
718.0,27.0,9.0,0.0,1.0,1.0,0.0,83090.35,-1,0,Paris-France,Female
699.0,34.0,2.0,85819.29,2.0,1.0,1.0,89891.3,3,0,Berlin-Germany,Female
599.0,29.0,2.0,118577.24,1.0,1.0,1.0,152210.81,1,0,Paris-France,Female
669.0,,8.0,,1.0,1.0,1.0,96937.0,3,0,Paris-France,Male
767.0,46.0,7.0,0.0,1.0,1.0,0.0,136915.15,-4,1,Paris-France,Female
611.0,32.0,9.0,0.0,2.0,1.0,0.0,140133.08,1,0,Paris-France,Male
657.0,63.0,2.0,0.0,2.0,0.0,1.0,82569.13,2,1,Paris-France,Unknown
606.0,40.0,9.0,119948.09,1.0,0.0,0.0,149912.28,-2,1,Berlin-Germany,Unknown
